Centripetal_Acceleration,Angle_Degrees
2.6280237736509382e-05,0.008642659318248617
2.573950249361417e-05,0.008298963187850132
2.5230309460110732e-05,0.007943326585809526
2.4751314422258677e-05,0.007574802048398771
2.4301236388912964e-05,0.007192415870991254
2.3878882244218125e-05,0.0067951863621127425
2.348317248875567e-05,0.00638215352851526
2.311316806910789e-05,0.005952427669244553
2.2768098295905194e-05,0.005505270392994401
2.2447389850204853e-05,0.005040233650934983
2.2150696878423826e-05,0.004557407884599806
2.18779321755798e-05,0.004057887563166677
2.1629299457042458e-05,0.003544698982233566
2.140532671872843e-05,0.0030247821256236995
2.1206900685621002e-05,0.002513530009683917
2.103530234885697e-05,0.002045568245052554
2.0892243591142295e-05,0.001697095516130176
2.0779904900629043e-05,0.001598578560526216
2.0700974173279142e-05,0.0018387512344598305
2.0658686603548303e-05,0.0023556418243439827
2.0656865663575616e-05,0.0030453313344984364
2.0699965170818223e-05,0.0038461105803860203
2.0793112444067524e-05,0.004728865990486773
2.094215254789838e-05,0.0056796858944589594
2.1153693625583662e-05,0.006691224303531852
2.1435153320439868e-05,0.007758879441267837
2.1794806285548854e-05,0.008878990513065014
2.224183278195359e-05,0.010047877962955896
2.2786368365322784e-05,0.011261254714070756
2.343955466093734e-05,0.012513812828855537
2.421359122719104e-05,0.013798903897766808
2.512178850755053e-05,0.015108282471428335
2.617862187082444e-05,0.016431907381067153
2.739978673996686e-05,0.017757810123128333
2.8802254809303692e-05,0.01907204803037505
3.0404331350139298e-05,0.02035876446644461
3.222571360481022e-05,0.021600378911108532
3.428755026921552e-05,0.022777926040711438
3.6612502063714504e-05,0.023871554197271074
3.922480339251107e-05,0.02486117987943308
4.2150325091384884e-05,0.02572727686590213
4.541663826398717e-05,0.026451758269819166
4.905307920643041e-05,0.027018890368565758
5.3090815420370394e-05,0.02741616238710435
5.7562912714569913e-05,0.02763503041748936
6.250440339475342e-05,0.02767145909190239
6.795235554205916e-05,0.02752620212729469
7.394594337978553e-05,0.027204790394807086
8.05265187286605e-05,0.026717229279216933
8.773768355047485e-05,0.026077439898188386
9.56253635801845e-05,0.025302505446183753
0.00010423788304645116,0.024411800252199484
0.00011362604048055822,0.02342608332614018
0.00012384318561385656,0.022366631077906398
0.0001349452973635279,0.021254468428426446
0.00014699106290683717,0.020109737592513444
0.00016004195784382548,0.018951223236614294
0.00017416232744844434,0.017796034471693763
0.00018941946900799734,0.01665942997909448
0.00020588371525124223,0.015554763016754689
0.00022362851886470494,0.01449351772867945
0.00024273053809748188,0.013485406175356377
0.0002632697234546242,0.012538495808194702
0.00028532940547867203,0.01165933897833754
0.00030899638361991147,0.01085307930994463
0.00033436101619486807,0.010123514918765822
0.00036151731143328086,0.009473106727691862
0.0003905630196135068,0.008902932811983177
0.0004215997262864407,0.00841260690179059
0.00045473294658769924,0.00800019803060972
