x,y,z
-0.9553039023150384,2.349862375490455,0.1316640867722738
-1.0068737716832414,2.443495593143179,0.1516008473255309
-1.0580052017117332,2.5367138980462918,0.1737776557550298
-1.1086811533032228,2.6294762129248217,0.1981751939257952
-1.1588850761470977,2.721741956999082,0.2247724595316898
-1.208600923657705,2.81347108135469,0.2535468109485334
-1.257813167912648,2.9046241043125973,0.2844740120872385
-1.3065068145910663,2.995162146799113,0.3175282772469298
-1.3546674179119311,3.085046967715932,0.3526823159680766
-1.4022810955723288,3.174240999310163,0.3899073778856162
-1.4493345436857512,3.262707382544345,0.4291732975820838
-1.4958150517203814,3.3504100024664822,0.4704485394407358
-1.541710517437387,3.4373135235800705,0.513700242498679
-1.587009461829202,3.523383425214113,0.5588942652999986
-1.631701044057819,3.608586036893157,0.6059952307488816
-1.6757750763930763,3.692888573707315,0.6549665709627485
-1.7192220391509463,3.776259171682287,0.705770572125374
-1.7620330956318226,3.858666923149393,0.7583684193400219
-1.804200107058812,3.940081912115599,0.8127202414825645
-1.8457156475160168,4.020475249633535,0.868785156054614
-1.8865730188868248,4.099819109171524,0.9265213140366466
-1.9267662657922031,4.178086761983617,0.9858859447411306
-1.9662901905289776,4.255252612479604,1.0468354006656575
-2.005140368008129,4.331292233595047,1.1093252023460614
-2.043313160693074,4.40618240216131,1.1733100832095489
-2.08080573353796,4.479901134275581,1.2387440344278304
-2.117616068925948,4.552427720670892,1.3055803497702412
-2.153742981289588,4.623742761758602,1.3737716704568688
-2.1891861234653907,4.69382819415449,1.4432700300116843
-2.2239459720659807,4.762667295586376,1.5140268991156665
-2.258023804586452,4.830244681285367,1.585993230459927
-2.291421676192798,4.896546300049546,1.659119503598839
-2.324142396510364,4.961559430307663,1.7333557698031667
-2.356189506412263,5.0252726761828255,1.808651696913189
-2.3875672548078373,5.087675963556202,1.8849566141918248
-2.418280575431078,5.148760536130696,1.9622195571777656
-2.448335063629071,5.208518951494653,2.0403893125385943
-2.477736953150433,5.266945077185546,2.119414462923925
-2.506493092933746,5.324034086753664,2.199243431818514
-2.5346109238960013,5.379782455825815,2.2798245283953986
-2.562098455721032,5.434187958169002,2.36110599236902
-2.5889642436479505,5.487249661754129,2.4430360388483487
-2.61521736525959,5.538967924819688,2.5255629031900133
-2.6408673972709398,5.589344391935452,2.608634885851429
-2.665924392317578,5.638381990066153,2.6922003972439184
-2.6903988557441205,5.686084924635205,2.7762080025858484
-2.7143017223926487,5.732458675588362,2.860606466755749
-2.73764433339115,5.777509993457434,2.9453447991454413
-2.7604384129419577,5.821246895423965,3.030372298513165
-2.782696045110183,5.863678661382933,3.115638597836707
-2.8044296506121613,5.904815830006434,3.2010937091665306
-2.82565196360388,5.944670194807386,3.2866880684788966
-2.8463760084694223,5.983254800203205,3.3723725805289897
-2.866615076609406,6.020583937579511,3.458098663704055
-2.886382703229414,6.056673141353815,3.543818294876514
-2.9056926441284414,6.091539185039209,3.6294840542570967
-2.924558852487323,6.125200077308056,3.7150491702479664
-2.942995455657177,6.157675058055685,3.800467564295854
-2.961016731947845,6.188984594464089,3.885693895745171
-2.9786370874163204,6.219150377065606,3.970683606691152
-2.9958710326551974,6.248195315806616,4.055392966832969
-3.0127331595810976,6.276143536111232,4.139779118326863
-3.0292381182231174,6.303020374944997,4.223800120639272
-3.045400593511258,6.328852376878566,4.307414995399962
-3.0612352820648665,6.353667290151404,4.390583771255143
-3.076756868981073,6.37749406273548,4.473267528720604
-3.091980004623231,6.400362838398958,4.555428445034839
-3.106919281409346,6.422304952769875,4.637029839012173
-3.1215892106005265,6.443352929399862,4.718036215895885
-3.136004199089408,6.463540475827806,4.798413312211343
-3.1501785261886,6.482902479643555,4.878128140619126
-3.1641263204191232,6.501475004551621,4.957149034768152
-3.177861536298838,6.51929528643485,5.035445694148801
-3.191397931130893,6.536401729418125,5.112989228946049
-3.204749041792158,6.552833901932059,5.18975220489259
-3.21792816152166,6.5686325327766895,5.265708688121964
-3.2309483167090227,6.58383950718516,5.340834290021685
-3.2438222436829065,6.598497862887418,5.415106212086368
-3.2565623654994376,6.612651786173908,5.488503290770849
-3.2691807687306578,6.626346607959266,5.56100604234333
-3.281689180252953,6.6396287998460055,5.632596707738481
-3.2940989440354937,6.652545970188208,5.703259297410591
-3.3064209979286714,6.665146860155221,5.7729796361866725
-3.318665850452539,6.677481339795348,5.841745408119607
-3.330843557585245,6.689600404099538,5.909546201341264
-3.3429636995514733,6.701556169065081,5.976373552915631
-3.355035357610882,6.7134018677592975,6.042220993691927
-3.3670670908465365,6.725191846383232,6.107084093157754
-3.3790669129533497,6.7369815603353365,6.170960504292202
-3.391042269026522,6.748827570275182,6.233850008418987
-3.403000012349975,6.760787538187127,6.295754560059573
-3.4149463811847904,6.772920223444028,6.3566783317863
-3.4268869755576485,6.78528547887092,6.4166277590755225
-3.438826734049265,6.797944246808712,6.475611585160713
-3.450769910582829,6.810958555177882,6.533640905885607
-3.462720051212438,6.824391513542161,6.590729214557322
-3.4746799709115423,6.838307309172239,6.646892446799495
-3.4866517303613738,6.852771203109439,6.702149025405391
-3.4986366127393898,6.86784952622942,6.756519905191051
-3.510635100507709,6.883609675305869,6.810028617848401
-3.5226468522015457,6.900120109074188,6.862701316798387
-3.534670679217656,6.917450344295194,6.9145668220441046
-3.546704522602764,6.935670951818794,6.965656665023923
-3.558745429842009,6.954853552647702,7.0160051334646045
-3.570789531647378,6.975070814001105,7.065649316234449
-3.5828320187461453,6.996396445378377,7.1146291481964
-3.594867118669309,7.0189051946227545,7.16298745506119
-3.606888072540026,7.042672843985033,7.210769998240458
-3.618887111862058,7.067776206187268,7.258025519699871
-3.630855435308201,7.0942931204864585,7.304805786812263
-3.642783185508725,7.122302448738234,7.35116563721076
-3.654659425839813,7.151884071460557,7.3971630236419
-3.6664721172119945,7.183118883897409,7.442859058818757
-3.678208094858592,7.216088792082482,7.488318060274087
-3.6898530451241514,7.250876708902878,7.533607595213432
-3.701391482252876,7.287566550162789,7.578798525368265
-3.7128067251770753,7.326243230647197,7.623965051849103
-3.7240808743055935,7.366992660185564,7.669184759998641
-3.735194788312251,7.409901739715521,7.714538664244883
-3.746128060924282,7.455058357346575,7.760111252954256
-3.756858997710768,7.5025513844237635,7.805990533284753
-3.767364592871081,7.552470671591398,7.852268076039047
-3.777620506023317,7.604907044856713,7.899039060517623
-3.787601038992738,7.659952301653579,7.946402319371902
-3.797279112600204,7.717699206906193,7.994460383457381
-3.806626243450616,7.778241489092759,8.043319526686735
-3.8156125207213463,7.841673836309193,8.093089810882974
-3.824206582950688,7.908091892332813,8.143885130632539
-3.832375594826277,7.9775922526860175,8.195823258138454
-3.840085223973546,8.0502724607,8.249025888073437
-3.8472996177441487,8.126231003578422,8.303618682433044
-3.8539813800044023,8.205567308461104,8.359731315388771
-3.860091547923731,8.288381738487741,8.4174975181412
-3.865589568763094,8.374775588861565,8.47705512377313
-3.870433276663426,8.464851082913057,8.538546112102685
-3.874578869434079,8.558711368163626,8.602116654536447
-3.877980885341256,8.656460512389316,8.667917158922595
