Centripetal_Acceleration,Angle_Degrees,Angle_Radians
9.697832001852292e-05,0.020655999731407197,0.00036051520560411994
9.672809091921037e-05,0.020602398001712246,0.00035957967893617904
9.656660677318437e-05,0.02056724371172399,0.0003589661208296831
9.648497580133543e-05,0.020549224493166953,0.00035865162613722636
9.647449590912371e-05,0.020547121065970696,0.00035861491440707566
9.65267236440276e-05,0.020559797953409623,0.00035883616783178966
9.663353292524471e-05,0.02058619535110638,0.0003592968893355565
9.678716356082165e-05,0.020625322061022185,0.00035997977924905994
9.698025994846134e-05,0.020676249407810855,0.0003608686291298272
9.720590067730688e-05,0.02073810606828114,0.0003619482315193219
9.745761995273364e-05,0.02081007375468644,0.00036320430460213713
9.772942187990468e-05,0.020891383699366863,0.00036462343085142497
9.801578869082141e-05,0.020981313897238122,0.00036619300890124845
9.831168399532589e-05,0.021079187071277223,0.00036790121803760816
9.861255206343152e-05,0.021184369328080634,0.0003697369947335059
9.891431408929932e-05,0.021296269481973995,0.00037169002085243343
9.921336226131612e-05,0.021414339025976673,0.00037375072314160845
9.950655237788031e-05,0.021538072736582575,0.0003759102837873913
9.97911956219647e-05,0.021667009900804973,0.0003781606618312568
0.0001000650500166769,0.021800736160756274,0.0003804946253637848
0.0001003263119747871,0.021938885973149386,0.0003829057944510571
0.00010057360827432872,0.02208114568778924,0.00038538869486447007
0.00010080598870057751,0.022227257252183583,0.0003879388227383911
0.0001010229195316354,0.02237702255752527,0.0003905527204218582
0.00010122427796764355,0.02253030844590628,0.0003932280638709513
0.00010141034754939629,0.022687052408340028,0.00039596376209804254
0.00010158181455759068,0.022847269013713804,0.0003987600693781834
0.00010173976532353519,0.02301105711821101,0.00040161871107726013
0.00010188568434141861,0.02317860792295351,0.0004045430242843829
0.00010202145301503887,0.023350213962870122,0.0004075381146972366
0.00010214934882927852,0.023526279133145814,0.00041061103161663185
0.00010227204468398381,0.023707329884964892,0.0004137709633490859
0.00010239260808012855,0.023894027755036813,0.00041702945588830147
0.0001025192010560091,0.02409003181716774,0.00042045037211976973
0.00010267054152212985,0.02430725278541939,0.00042424159322013106
0.0001028459651649541,0.024548366643833107,0.00042844982392163786
0.00010303986527236396,0.024813097211633144,0.0004330702439604226
0.00010324696326604426,0.025101158466241353,0.00043809786130076154
0.00010346231378904385,0.025412247752362203,0.00044352739361124905
0.0001036813065736474,0.025746038486642465,0.00044935314093708914
0.00010389966568304763,0.026102172391042327,0.00045556885014684946
0.0001041134466797932,0.026480251303308902,0.00046216757199825994
0.00010431903223476011,0.02687982863321339,0.0004691415120214209
0.00010451312662787192,0.027300400554253958,0.0004764818767850164
0.00010469274954173736,0.027741397048867356,0.0004841787176057736
0.00010485522949807759,0.02820217295810978,0.0004922207743359245
0.00010499819723296142,0.028681999221651083,0.0005005953224722623
0.00010511957926491703,0.029180054534431944,0.0005092880275373385
0.00010521759186567221,0.029695417689329505,0.0005182828114337664
0.00010529073560455496,0.03022706091699421,0.0005275617362024453
0.00010533779061448119,0.03077384458209503,0.0005371049114545767
0.00010535781268843669,0.03133451362966332,0.0005468904323486641
0.00010535013029306873,0.031907696213786585,0.0005568943556567044
0.00010531434257551617,0.03249190496520541,0.000567090721887928
0.00010525031840306061,0.03308554136288597,0.0005774516315871322
0.00010515819647343932,0.03368690366999509,0.0005879473838435756
0.0001050383865067533,0.03429419886171179,0.0005985466844705623
0.00010489157151982702,0.034905558917607805,0.0006092169303611243
0.00010471871116522611,0.035519061761010946,0.0006199245749488563
0.00010452104609507066,0.03613275700800003,0.0006306355776126557
0.0001043001032989307,0.036744696536147856,0.0006413159372019357
0.00010405770232979631,0.037352969695421984,0.0006519323065827771
0.00010379596231287678,0.03795574277490356,0.000662452681462116
0.00010351730959850552,0.03855130210689374,0.0006728471526963227
0.00010322448588224581,0.03913809995394285,0.0006830887071709438
0.0001029205565708043,0.03971480208764865,0.0006931540582073866
0.00010260891912944235,0.0402803357573874,0.000703024482775214
0.00010229331108424877,0.040833936565492925,0.0007126866396183567
0.00010197781729379468,0.041375192632949934,0.0007221333400918781
0.00010166687604909309,0.041904084372021685,0.0007313642423252788
0.00010136528347050762,0.04242101816676692,0.0007403864390584117
0.0001010781956323352,0.0429268523332072,0.0007492149107318757
0.00010081112775229939,0.04342291383922376,0.0007578728173042663
0.00010056994975404381,0.043911004442261224,0.0007663916053753146
0.00010036087745680616,0.044393395093693874,0.0007748109105236546
0.00010019045864076443,0.044872807667381436,0.0007831782384099626
0.00010006555325553997,0.04535238325587432,0.0007915484114413528
9.999330710314264e-05,0.04583563642769867,0.0007999827704103935
9.998111843763538e-05,0.04632639492425532,0.0008085481220074444
0.00010003659710397415,0.046828724299078674,0.0008173154235275967
0.00010016751606911826,0.047346836947758236,0.0008263581951432837
0.00010038175550142344,0.04788498487439883,0.000835750648325943
0.00010068723990453867,0.04844733540896534,0.0008455655167044787
0.0001010918692122332,0.0490378289889124,0.0008558715738864433
0.00010160344514793714,0.049660018105141146,0.0008667308225347085
0.00010222959456879056,0.050316886702662746,0.0008781953423144179
0.00010297769183831114,0.0510106498009876,0.0008903037926090238
0.00010385478255855643,0.051742534035539765,0.0009030775822453976
0.0001048675111045238,0.05251254131141194,0.0009165167444736794
0.00010602205442840067,0.053319200002860355,0.0009305955945792832
0.00010732406440090485,0.054159311166512736,0.0009452583004677781
0.00010877862066433489,0.0550277011621659,0.0009604145650833051
0.00011039019548169457,0.0559169967244942,0.0009759357006693083
0.00011216263152705675,0.056817443652795105,0.0009916514643076284
0.0001140991329238215,0.057716795250687604,0.0010073481108239246
0.00011620226923590338,0.0586003005813353,0.001022768187802648
0.00011847399153491014,0.05945082423860784,0.0010376126259881578
0.00012091565919168297,0.06024912724038721,0.001051545641797762
0.0001235280756911958,0.060974331405864085,0.0010642028422345113
0.00012631153154212823,0.061604576194106364,0.0010752026888828734
0.0001292658522756278,0.062117857441604696,0.0010841611366404632
0.00013239044957710268,0.06249301314058705,0.001090708838795326
0.00013568437372639029,0.06271079545025927,0.0010945098571517042
0.00013914636575220252,0.06275494516598179,0.0010952804150548816
0.00014277490796757629,0.06261317020778658,0.0010928059752374978
0.00014656827183669874,0.06227792805784128,0.001086954895929488
0.00015052456240115085,0.06174692605042602,0.0010776871625653923
0.00015464175876399717,0.061023282249546305,0.001065057195628395
0.0001589177503470325,0.06011532894739029,0.0010492104210514175
0.00016335036884156142,0.05903608348379129,0.0010303740342744025
0.00016793741591621843,0.05780244907668523,0.0010088430521045136
0.0001726766868692737,0.056434234909028144,0.0009849632100064638
0.00017756599048787688,0.05495309603058577,0.0009591124598983483
0.00018260316543339595,0.0533814895565001,0.0009316827523798944
0.00018778609349959298,0.05174172720852275,0.0009030635004574566
0.00019311271008933545,0.050055180386955195,0.0008736277054320575
0.00019858101227241442,0.048341667987451875,0.000843721272286976
0.00020418906473804513,0.04661903347921045,0.0008136556283096899
0.00020993500396440754,0.04490289919833416,0.0007837034347020534
0.0002158170408830078,0.04320657349179912,0.0007540969659367979
0.00022183346228417768,0.04154108007209069,0.000725028622092586
0.00022798263120028993,0.03991527761947866,0.000696653016307507
0.00023426298644867305,0.0383360398394412,0.0006690901173739672
0.00024067304151430507,0.03680847044180866,0.000642429001832573
0.0002472113829113182,0.03533613264493783,0.0006167318595756175
0.00025387666814630884,0.03392127798856389,0.0005920379873847194
0.0002606676233897665,0.03256506391503745,0.0005683675864397984
0.00026758304093919155,0.03126775349243966,0.000545725248145028
0.00027462177654348095,0.030028893720721973,0.000524103066158049
0.000281782746650028,0.02884747113335757,0.0005034833521511098
0.0002890649256168646,0.02772204498411997,0.00048384096035887264
0.00029646734293264427,0.026650859328462777,0.00046514524376752036
0.00030398908046590353,0.02563193589740452,0.00044736167506983636
0.0003116292697759539,0.024663149940357485,0.00043045317037228124
0.0003193870894930854,0.023742291276687595,0.00041438115474572656
0.0003272617627889715,0.022867112715589874,0.00039910640731170496
0.0003352525549385938,0.0220353678451179,0.00038458972078539525
0.000343358770986591,0.021244839986228944,0.00037079240681904183
0.00035157975351626797,0.02049336388555548,0.0003576766746122415
0.0003599148805242606,0.019778841506537845,0.00034520590651920097
0.00036836356340241367,0.019099253070730116,0.000333344850755878
0.00037692524502394505,0.01845266431678808,0.00032205974809322195
0.00038559939793036117,0.01783723078075784,0.00031131840656230313
