Centripetal_Acceleration,Angle_Degrees,Angle_Radians
0.004347028978324123,0.020254707365044058,0.0003535113325479638
0.004315357007214248,0.020129413895654508,0.00035132454897586946
0.0042826735051233475,0.019999285828721777,0.00034905338575863775
0.0042490091800588105,0.019864497183637416,0.00034670088010761355
0.004214391136683032,0.019725199416507,0.0003442696754305115
0.004178842776094217,0.019581520124991366,0.0003417619987266309
0.004142383709959878,0.019433561883721664,0.00033917964026101445
0.004105029690186831,0.019281401203826615,0.0003365239354047727
0.004066792555383105,0.019125087609101924,0.00033379574851119884
0.004027680195451986,0.018964642820584916,0.00033099545868391106
0.003987696535754419,0.01880006004073817,0.00032812294728350037
0.0039468415423603,0.018631303327742453,0.00032517758700688197
0.003905111250037221,0.01845830705078935,0.00032215823238035835
0.00386250101085255,0.018280989222865137,0.0003190634524605961
0.0038190385252389225,0.018099393756295334,0.00031589401366225773
0.003774787484809079,0.01791370878516353,0.0003126531995445371
0.003729817088230211,0.017724137223713753,0.00030934455162909177
0.0036841986856633135,0.017530881266608726,0.0003059715988785161
0.0036380055560934596,0.017334140177935914,0.0003025378191072174
0.00359131268707827,0.017134108181039748,0.0002990466021520403
0.0035441965550242335,0.016930972451980535,0.00029550121485151786
0.003496734904124745,0.016724911218343463,0.00029190476786382965
0.0034490065221537795,0.01651609196267186,0.0002882601843107963
0.003401091011355385,0.016304669728069897,0.00028457017020506824
0.003353068552733158,0.01609078552209058,0.0002808371865927154
0.003305019662167359,0.015874564813467867,0.00027706342331625377
0.0032570249368781986,0.015656116114247692,0.00027325077426816293
0.003209164790946986,0.015435529640069051,0.0002694008140083802
0.0031615191788009057,0.015212876038754139,0.0002655147755740122
0.003114167305829458,0.014988205177630155,0.00026159352931410775
0.0030671873256338574,0.014761544978939029,0.00025763756256372305
0.0030206560237917963,0.014532900292052607,0.0002536469599603635
0.0029746484884936547,0.014302251791162424,0.0002496213842050407
0.0029292377689525955,0.014069554886710545,0.0002455600570631568
0.0028844945231156047,0.013834738638900574,0.00024146174040169386
0.0028404866569114885,0.013597704661889618,0.00023732471706375616
0.0027972789580562162,0.013358326007325904,0.0002331467713826252
0.002754932728274734,0.013116446016587374,0.00022892516914954446
0.002713505418692231,0.01287187713212914,0.00022465663686781868
0.002673050274067447,0.012624399658867988,0.00022033734013489535
0.0026336159924380135,0.012373760468294507,0.00021596286102485457
0.0025952464076356247,0.012119671640144188,0.00021152817438109745
0.0025579802029055106,0.011861809038098782,0.00020702762295764525
0.002521850664548192,0.011599810820428076,0.00020245489142493465
0.0024868854850086945,0.011333275889880503,0.00019780297931530508
0.0024531066251474087,0.011061762293755517,0.00019306417309899397
0.002420530245498682,0.010784785592585507,0.00018823001771226485
0.002389166716136491,0.010501817227064529,0.00018329128805493698
0.0023590207143087873,0.010212282927837902,0.00017823796123597787
0.002330091418251537,0.009915561233868156,0.0001730591907141108
0.0023023728046292274,0.009610982214691742,0.00016774328399698742
0.0022758540558077355,0.009297826535154471,0.00016227768631774182
0.002250520081800799,0.008975325063608838,0.00015664897379674372
0.0022263521602131,0.008642659318248617,0.0001508428612316068
0.002203328695943099,0.008298963187850132,0.0001448442321297895
0.0021814261008584416,0.007943326585809526,0.00013863720248357612
0.0021606197921475324,0.007574802048398771,0.00013220523593136942
0.0021408853066572932,0.007192415870991254,0.00012553133812149309
0.0021221995272132166,0.0067951863621127425,0.00011859837530548303
0.002104542015714693,0.00638215352851526,0.00011138959244036509
0.0020878964466110434,0.005952427669244553,0.00010388946131512946
0.002072252133132593,0.005505270392994401,9.608509457031447e-05
0.002057605637213152,0.005040233650934983,8.796867227863002e-05
0.0020439624522790296,0.004557407884599806,7.95417729426164e-05
0.0020313387457252556,0.004057887563166677,7.082349865298789e-05
0.002019763144818074,0.003544698982233566,6.186666823206771e-05
0.0020092785456571668,0.0030247821256236995,5.2792407247606296e-05
0.0019999439195345485,0.002513530009683917,4.38693745166693e-05
0.00199183608440644,0.002045568245052554,3.570190095040928e-05
0.001985051401134585,0.001697095516130176,2.9619904477304108e-05
0.0019797073448398687,0.001598578560526216,2.7900459232973925e-05
0.0019759438914269865,0.0018387512344598305,3.209226316643426e-05
0.0019739246487418378,0.0023556418243439827,4.1113705832488415e-05
0.0019738376519841104,0.0030453313344984364,5.3151058601150496e-05
0.0019758957353226813,0.0038461105803860203,6.71272930235261e-05
0.0019803363880785563,0.004728865990486773,8.253428141957703e-05
0.0019874210065604293,0.0056796858944589594,9.912921933738801e-05
0.0019974334639356267,0.006691224303531852,0.00011678389508609527
0.0020106779423899462,0.007758879441267837,0.00013541799251542175
0.002027476005419374,0.008878990513065014,0.0001549676187063251
0.002048162933082428,0.010047877962955896,0.0001753685532921612
0.002073083397073236,0.011261254714070756,0.00019654597266626728
0.002102586610915807,0.012513812828855537,0.0002184072358418348
0.002137021146695498,0.013798903897766808,0.0002408363061823098
0.0021767296554034486,0.015108282471428335,0.00026368927344777056
0.0022220437552147717,0.016431907381067153,0.00028679088618238034
0.0022732793546889054,0.017757810123128333,0.00030993225459256905
0.002330732653217636,0.01907204803037505,0.00033287003322854413
0.0023946770108574295,0.02035876446644461,0.0003553274715774851
0.002465360810156621,0.021600378911108532,0.00037699773167719145
0.0025430063531952265,0.022777926040711438,0.0003975498061861705
0.0026278097585971053,0.023871554197271074,0.0004166372183106522
0.0027199417556405567,0.02486117987943308,0.0004339094448266741
0.002819549222879942,0.02572727686590213,0.00044902568888215984
0.002926757290332685,0.026451758269819166,0.00046167027474998304
0.0030416718168909873,0.027018890368565758,0.0004715685971668567
0.003164382064978656,0.02741616238710435,0.00047850230191639906
0.003294963417545739,0.02763503041748936,0.0004823222696739725
0.0034334800128578025,0.02767145909190239,0.0004829580699846169
0.0035799872052844654,0.02752620212729469,0.0004804228576907596
0.0037345337915547553,0.027204790394807086,0.00047481316470431175
0.0038971639692957217,0.026717229279216933,0.0004663036179325669
0.004067919016769503,0.026077439898188386,0.0004551371867143222
0.0042468386993261146,0.025302505446183753,0.0004416120290397034
0.004433962419529803,0.024411800252199484,0.0004260662907400631
0.004629330134967332,0.02342608332614018,0.00040886228488769077
0.0048329830713045654,0.022366631077906398,0.000390371354888355
0.0050449642591052415,0.021254468428426446,0.0003709604548372262
0.00526531892208896,0.020109737592513444,0.0003509811327014374
0.005494094742511903,0.018951223236614294,0.0003307612427593758
0.0057313420267323355,0.017796034471693763,0.0003105993953294658
0.005977113791131898,0.01665942997909448,0.00029076190464064874
0.00623146578567491,0.015554763016754689,0.00027148182900981523
0.006494456469628037,0.01449351772867945,0.0002529596045616266
0.006766146951473152,0.013485406175356377,0.00023536473872874458
0.0070466009028311155,0.012538495808194702,0.00021883803510050498
0.007335884454292616,0.01165933897833754,0.00020349385377810189
0.007634066079442415,0.01085307930994463,0.00018942196793860796
0.007941216471991412,0.010123514918765822,0.00017668866720722988
0.00825740841981748,0.009473106727691862,0.00016533690279104887
0.008582716678799503,0.008902932811983177,0.00015538549065294372
0.008917217848591992,0.00841260690179059,0.00014682768911224503
0.00926099025189238,0.00800019803060972,0.0001396297964457057
